"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"38" 0.92 0.13921433494142 0.791251319338572 0.155080213903743 0.292604501607717 0.529411764705882 0.555555555555556 0 0.406902878398946
"39" 0.927741935483871 0.146795313576844 0.796294124545561 0.119429590017825 0.501607717041801 0.141176470588235 0.4 0 0.395933898976323
"40" 0.895483870967742 0.0847691247415575 0.0700129001993667 0.0677361853832442 0.382636655948553 0.329411764705882 0.255555555555556 0 0.137305467542281
"41" 0.784516129032258 0.205031013094418 0.420781048434385 0.0267379679144385 0.678456591639871 0.258823529411765 0.3 0 0.38770660356967
"42" 0.92258064516129 0.330117160578911 0.722762988155272 0.158645276292335 0.520900321543408 0.317647058823529 0.7 0 0.367889032861634
"43" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.463022508038585 0.458823529411765 0.555555555555556 0 0.482187181649502
"44" 0.952258064516129 0.299448656099242 0.810015245690161 0.126559714795009 0.559485530546624 0.388235294117647 0.255555555555556 0 0.401391044171864
"45" 0.921290322580645 0.281874569262578 0.853524099917908 0.110516934046346 0.344051446945338 0.694117647058824 0.5 0 0.415387978057577
"46" 0.975483870967742 0.289455547898001 0.802626949689222 0.283422459893048 0.762057877813505 0.105882352941176 0.4 0 0.652152086022622
"47" 0.931612903225806 0.432115782219159 0.795825026386771 0.124777183600713 0.401929260450161 0.647058823529412 0.355555555555556 0 0.502772849833224
"48" 0.974193548387097 0.210889042039972 0.510144247683828 0.196078431372549 0.668810289389068 0.247058823529412 0.3 0 0.443404329294816
"49" 0.883870967741936 0.0785665058580289 0.0666119385481412 0.0730837789661319 0.308681672025724 0.235294117647059 0.155555555555556 0 0.138969652564336
"50" 0.889032258064516 0.176085458304618 0.112466283569837 0.089126559714795 0.282958199356913 0.364705882352941 0.6 0 0.239459817889078
"51" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.598070739549839 0.0235294117647059 0.1 0 0.48382107527291
"52" 0.92258064516129 0.339421088904204 0.730972205934092 0.112299465240642 0.620578778135048 0.223529411764706 0.2 0 0.341703442854526
"53" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.585209003215434 0.317647058823529 0.5 0 0.467007755133433
"54" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.585209003215434 0.317647058823529 0.5 0 0.467007755133433
"55" 0.941935483870968 0.390075809786354 0.766271842383019 0.112299465240642 0.495176848874598 0.352941176470588 0.355555555555556 0 0.458131300121873
"56" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.819935691318328 0.105882352941176 0.2 0 0.832672618279115
"57" 0.923870967741935 0.274293590627154 0.847074000234549 0.112299465240642 0.501607717041801 0.564705882352941 0.5 0 0.416567539421658
"58" 0.953548387096774 0.15644383184011 0.802040576990735 0.156862745098039 0.372990353697749 0.411764705882353 0.255555555555556 0 0.398138953313342
"59" 0.84258064516129 0.0282563749138525 0.0306086548610297 0.0374331550802139 0.37620578778135 0.294117647058824 0.555555555555556 0 0.103512489437231
"60" 0.876129032258064 0.0416953824948312 0.0411633634337985 0.0944741532976827 0.32475884244373 0.423529411764706 0.0555555555555556 0 0.154684175923657
"61" 0.910967741935484 0.172984148862853 0.110589890934678 0.171122994652406 0.29903536977492 0.282352941176471 0.6 0 0.332933287950469
"62" 0.910967741935484 0.172984148862853 0.110589890934678 0.171122994652406 0.106109324758842 0.517647058823529 0.655555555555555 0 0.332933287950469
"63" 0.958709677419355 0.255685733976568 0.537938313592119 0.137254901960784 0.533762057877814 0.235294117647059 0.5 0 0.388482835790574
"64" 0.92258064516129 0.339421088904204 0.730972205934092 0.112299465240642 0.598070739549839 0.211764705882353 0.255555555555556 0 0.33660275004582
"65" 0.934193548387097 0.351826326671261 0.739885070951096 0.103386809269162 0.672025723472669 0.188235294117647 0.3 0 0.439064221156547
"66" 0.941935483870968 0.390075809786354 0.766271842383019 0.112299465240642 0.527331189710611 0.341176470588235 0.455555555555555 0 0.478556428901034
"67" 0.950967741935484 0.402481047553412 0.774129236542747 0.2174688057041 0.668810289389068 0.258823529411765 0.455555555555555 0 0.53610371458437
"68" 0.950967741935484 0.402481047553412 0.774129236542747 0.2174688057041 0.559485530546624 0.211764705882353 0.555555555555556 0 0.517078281120641
"69" 0.950967741935484 0.402481047553412 0.774129236542747 0.2174688057041 0.559485530546624 0.211764705882353 0.655555555555555 0 0.517078281120641
"70" 0.941935483870968 0.110957960027567 0.0816230796294124 0.160427807486631 0.482315112540193 0.129411764705882 0.455555555555555 0 0.338208043292329
"71" 0.935483870967742 0.162646450723639 0.105429811187991 0.222816399286988 0.437299035369775 0.141176470588235 0.8 0 0.343119881386911
"72" 0.975483870967742 0.289455547898001 0.802626949689222 0.283422459893048 0.498392282958199 0.258823529411765 0.355555555555556 0 0.440505290044852
"73" 0.941935483870968 0.110957960027567 0.0816230796294124 0.160427807486631 0.430868167202572 0.117647058823529 0.655555555555555 0 0.342746960798805
"74" 0.904516129032258 0.503790489317712 0.711387357804621 0.160427807486631 0.485530546623794 0.329411764705882 0.455555555555555 0 0.410775126755975
"75" 0.96258064516129 0.482770503101309 0.827958250263868 0.24777183600713 0.816720257234727 0.176470588235294 0.1 0 0.806439238808735
"76" 0.845161290322581 0.0196416264645072 0.0219303389234197 0.137254901960784 0.144694533762058 0.752941176470588 0.3 0 0.275205817394907
"77" 0.876129032258064 0.0416953824948312 0.0411633634337985 0.0944741532976827 0.434083601286174 0.329411764705882 0.3 0 0.208652281777663
"78" 0.889032258064516 0.176085458304618 0.112466283569837 0.089126559714795 0.196141479099678 0.670588235294118 0.3 0 0.207103413815117
"79" 0.921290322580645 0.368366643694004 0.612055822680896 0.222816399286988 0.401929260450161 0.6 0.255555555555556 0 0.342336551430001
"80" 0.932903225806452 0.413852515506547 0.649349126304679 0.124777183600713 0.62379421221865 0.0470588235294118 0.7 0 0.40186587963988
"81" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.556270096463023 0.282352941176471 0.655555555555555 0 0.421637082662901
"82" 0.92258064516129 0.339421088904204 0.730972205934092 0.112299465240642 0.504823151125402 0.341176470588235 0.2 0 0.330929103162719
"83" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.527331189710611 0.423529411764706 0.455555555555555 0 0.477648264143026
"84" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.463022508038585 0.376470588235294 0.0555555555555556 0 0.380683245205462
"85" 0.941935483870968 0.390075809786354 0.766271842383019 0.112299465240642 0.578778135048232 0.352941176470588 0.355555555555556 0 0.458131300121873
"86" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.620578778135048 0 0.0555555555555556 0 0.465633188557789
"87" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.745980707395498 0.141176470588235 0.2 0 0.678425766739231
"88" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.64951768488746 0.223529411764706 0.2 0 0.509388730022216
"89" 0.965161290322581 0.510682288077188 0.84519760759939 0.144385026737968 0.742765273311897 0.247058823529412 0.355555555555556 0 0.698385294260297
"90" 0.941935483870968 0.119572708476912 0.0854931394394277 0.13903743315508 0.488745980707395 0.117647058823529 0.5 0 0.343511390440544
"91" 0.92258064516129 0.330117160578911 0.722762988155272 0.158645276292335 0.401929260450161 0.517647058823529 0.6 0 0.367889032861634
"92" 0.941935483870968 0.119572708476912 0.0854931394394277 0.13903743315508 0.488745980707395 0.105882352941176 0.555555555555556 0 0.343511390440544
"93" 0.949677419354839 0.290144727773949 0.56303506508737 0.262032085561497 0.598070739549839 0.2 0.655555555555555 0 0.377911680565731
"94" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.514469453376206 0.329411764705882 0.5 0 0.421637082662901
"95" 0.934193548387097 0.351826326671261 0.739885070951096 0.103386809269162 0.681672025723473 0.0823529411764706 0.255555555555556 0 0.45340520428446
"96" 0.916129032258065 0.306340454858718 0.816817168992612 0.0855614973262032 0.501607717041801 0.576470588235294 0.1 0 0.344892232116576
"97" 0.841290322580645 0.023776705720193 0.0261522223525273 0.0463458110516934 0.337620578778135 0.388235294117647 0.155555555555556 0 0.0590415412072395
"98" 0.649032258064516 0.00447966919365954 0.00891286501700481 0.0124777183600713 0.488745980707395 0.105882352941176 0.555555555555556 0 0.144845066544706
"99" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.302250803858521 0.847058823529412 0.455555555555555 0 0.417098165156418
"100" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.565916398713826 0.282352941176471 0.555555555555556 0 0.421637082662901
"101" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.565916398713826 0.282352941176471 0.555555555555556 0 0.421637082662901
"102" 0.904516129032258 0.503790489317712 0.711387357804621 0.160427807486631 0.392282958199357 0.6 0.555555555555556 0 0.415314044262458
"103" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.57556270096463 0.294117647058824 0.4 0 0.466300970376825
"104" 0.952258064516129 0.413507925568573 0.781634807083382 0.153297682709447 0.704180064308682 0.164705882352941 0.455555555555555 0 0.620283378274946
"105" 0.818064516129032 0.00895933838731909 0.00164184355576404 0.0516934046345811 0.0996784565916399 0.741176470588235 0.3 0 0.0818360193343408
"106" 0.867096774193548 0.0634045485871813 0.0579336226105312 0.0499108734402852 0.337620578778135 0.435294117647059 0.655555555555555 0 0.119431127316064
"107" 0.938064516129032 0.101998621640248 0.0778702943590946 0.133689839572193 0.514469453376206 0.164705882352941 0.3 0 0.306499373046462
"108" 0.92258064516129 0.339421088904204 0.730972205934092 0.112299465240642 0.617363344051447 0.211764705882353 0.3 0 0.347688130223105
"109" 0.952258064516129 0.299448656099242 0.810015245690161 0.126559714795009 0.581993569131833 0.352941176470588 0.3 0 0.405929961678341
"110" 0.901935483870968 0.312543073742247 0.82326726867597 0.126559714795009 0.488745980707395 0.482352941176471 0.555555555555556 0 0.406541267826982
"111" 0.867096774193548 0.0634045485871813 0.0579336226105312 0.0499108734402852 0.369774919614148 0.329411764705882 0.6 0 0.119431127316064
"112" 0.941935483870968 0.110957960027567 0.0816230796294124 0.160427807486631 0.533762057877814 0.0352941176470588 0.455555555555555 0 0.338208043292329
"113" 0.916129032258065 0.306340454858718 0.816817168992612 0.0855614973262032 0.662379421221865 0.282352941176471 0.355555555555556 0 0.391410617072205
"114" 0.943225806451613 0.26671261199173 0.840154802392401 0.163992869875223 0.536977491961415 0.235294117647059 0.255555555555556 0 0.390819888947014
"115" 0.895483870967742 0.0847691247415575 0.0700129001993667 0.0677361853832442 0.437299035369775 0.141176470588235 0.8 0 0.174200789122722
"116" 0.895483870967742 0.0847691247415575 0.0700129001993667 0.0677361853832442 0.427652733118971 0.141176470588235 0.655555555555555 0 0.174200789122722
"117" 0.941935483870968 0.119572708476912 0.0854931394394277 0.13903743315508 0.302250803858521 0.176470588235294 0.655555555555555 0 0.343511390440544
"118" 0.941935483870968 0.119572708476912 0.0854931394394277 0.13903743315508 0.418006430868167 0.141176470588235 0.5 0 0.343511390440544
"119" 0.921290322580645 0.133011716057891 0.0922950627418787 0.110516934046346 0.270096463022508 0.176470588235294 0.4 0 0.291371278153832
"120" 0.958709677419355 0.255685733976568 0.537938313592119 0.137254901960784 0.559485530546624 0.247058823529412 0.3 0 0.356126431716614
"121" 0.939354838709677 0.49724328049621 0.703999061803682 0.190730837789661 0.260450160771704 0.694117647058824 0.2 0 0.384335495145641
"122" 0.939354838709677 0.49724328049621 0.703999061803682 0.190730837789661 0.479099678456592 0.329411764705882 0.555555555555556 0 0.426904463609186
"123" 0.950967741935484 0.423845623707788 0.78902310308432 0.151515151515152 0.652733118971061 0.317647058823529 0.555555555555556 0 0.54440687332515
"124" 0.847741935483871 0.249138525155066 0.778702943590946 0.0570409982174688 0.504823151125402 0.352941176470588 0.3 0 0.359262113449449
"125" 0.975483870967742 0.289455547898001 0.802626949689222 0.283422459893048 0.565916398713826 0.411764705882353 0.555555555555556 0 0.465469336330489
"126" 0.953548387096774 0.15644383184011 0.802040576990735 0.156862745098039 0.591639871382637 0.105882352941176 0.555555555555556 0 0.435034274893779
"127" 0.889032258064516 0.176085458304618 0.112466283569837 0.089126559714795 0.218649517684887 0.4 0.2 0 0.196890849425539
"128" 0.965161290322581 0.510682288077188 0.84519760759939 0.144385026737968 0.482315112540193 0.329411764705882 0.3 0 0.52866228460452
"129" 0.938064516129032 0.126809097174363 0.780931159845198 0.0926916221033868 0.440514469453376 0.364705882352941 0.355555555555556 0 0.384156603085078
"130" 0.953548387096774 0.15644383184011 0.802040576990735 0.156862745098039 0.42443729903537 0.235294117647059 0.0555555555555556 0 0.348709764965815
"131" 0.638709677419355 0.0702963473466575 0.0929987099800633 0.0142602495543672 0.42443729903537 0.294117647058824 0.255555555555556 0 0.0717973976008204
"132" 0.883870967741936 0.0785665058580289 0.0666119385481412 0.0730837789661319 0.379421221864952 0.282352941176471 0.3 0 0.153721134460393
"133" 0.910967741935484 0.172984148862853 0.110589890934678 0.171122994652406 0.270096463022508 0.364705882352941 0.5 0 0.332933287950469
"134" 0.967741935483871 0.274982770503101 0.794300457370705 0.319073083778966 0.495176848874598 0.317647058823529 0.3 0 0.424051942063801
"135" 0.895483870967742 0.0847691247415575 0.0700129001993667 0.0677361853832442 0.408360128617363 0.270588235294118 0.255555555555556 0 0.137305467542281
"136" 0.965161290322581 0.476567884217781 0.687580626246042 0.361853832442068 0.495176848874598 0.435294117647059 0.6 0 0.447017218591352
"137" 0.950967741935484 0.423845623707788 0.78902310308432 0.151515151515152 0.482315112540193 0.505882352941176 0.1 0 0.476270250112306
"138" 0.931612903225806 0.432115782219159 0.795825026386771 0.124777183600713 0.430868167202572 0.6 0.3 0 0.495380492044901
"139" 0.865806451612903 0.162646450723639 0.358273718775654 0.0695187165775401 0.508038585209003 0.317647058823529 0.255555555555556 0 0.186380095661704
"140" 0.932903225806452 0.442453480358374 0.802978773308315 0.124777183600713 0.627009646302251 0.270588235294118 0.2 0 0.485757708337361
"141" 0.931612903225806 0.432115782219159 0.795825026386771 0.124777183600713 0.633440514469453 0.282352941176471 0.155555555555556 0 0.48062901014884
"142" 0.990967741935484 0.340454858718125 0.59270552363082 0.235294117647059 0.678456591639871 0.188235294117647 0.455555555555555 0 0.513247795873977
"143" 0.921290322580645 0.368366643694004 0.612055822680896 0.222816399286988 0.610932475884244 0.423529411764706 0.944444444444444 0 0.379231873010445
"144" 0.92 0.172984148862853 0.338219772487393 0.155080213903743 0.463022508038585 0.447058823529412 0.555555555555556 0 0.355689326925071
"145" 0.990967741935484 0.340454858718125 0.59270552363082 0.235294117647059 0.694533762057878 0.2 0.555555555555556 0 0.551318637628256
"146" 0.987096774193548 0.450034458993797 0.669520347132637 0.185383244206774 0.810289389067524 0.0823529411764706 0.4 0 0.796158357636713
"147" 0.921290322580645 0.133011716057891 0.0922950627418787 0.110516934046346 0.353697749196141 0.294117647058824 0.555555555555556 0 0.307257489426503
"148" 0.847741935483871 0.249138525155066 0.778702943590946 0.0570409982174688 0.707395498392283 0.152941176470588 0.355555555555556 0 0.461612196003808
"149" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.488745980707395 0.329411764705882 0.7 0 0.482187181649502
"150" 0.967741935483871 0.274982770503101 0.794300457370705 0.319073083778966 0.691318327974277 0.117647058823529 0.455555555555555 0 0.506897922905766
"151" 0.952258064516129 0.190558235699518 0.498885891872874 0.126559714795009 0.67524115755627 0.282352941176471 0.555555555555556 0 0.459782935778993
"152" 0.921290322580645 0.232598208132323 0.40729447636918 0.128342245989305 0.726688102893891 0.164705882352941 0.2 0 0.501617737213691
"153" 0.921290322580645 0.172639558924879 0.488096634220711 0.110516934046346 0.720257234726688 0.329411764705882 0.155555555555556 0 0.481848873418242
"154" 0.975483870967742 0.289455547898001 0.802626949689222 0.283422459893048 0.57556270096463 0.376470588235294 0.5 0 0.465469336330489
"155" 0.963870967741935 0.49724328049621 0.836753840741175 0.144385026737968 0.881028938906752 0.141176470588235 0.255555555555556 0 0.946492863066226
"156" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.456591639871383 0.376470588235294 0.1 0 0.414050558436659
"157" 0.963870967741935 0.49724328049621 0.836753840741175 0.144385026737968 0.84887459807074 0.141176470588235 0.2 0 0.900580907085762
"158" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.520900321543408 0.352941176470588 0.355555555555556 0 0.442043708847796
"159" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.588424437299035 0.235294117647059 0.4 0 0.451121543860755
"160" 0.950967741935484 0.402481047553412 0.774129236542747 0.2174688057041 0.540192926045016 0.223529411764706 0.6 0 0.517078281120641
"161" 0.921290322580645 0.133011716057891 0.0922950627418787 0.110516934046346 0.446945337620579 0.164705882352941 0.3 0 0.274901085352542
"162" 0.987096774193548 0.450034458993797 0.669520347132637 0.185383244206774 0.581993569131833 0.305882352941176 0.4 0 0.435639268806159
"163" 0.927741935483871 0.168849069607167 0.108478949220124 0.13903743315508 0.418006430868167 0.188235294117647 0.9 0 0.340183475194223
"164" 0.952258064516129 0.413507925568573 0.781634807083382 0.153297682709447 0.501607717041801 0.482352941176471 0.155555555555556 0 0.492902481853932
"165" 0.916129032258065 0.306340454858718 0.816817168992612 0.0855614973262032 0.501607717041801 0.611764705882353 0.2 0 0.370459886865883
"166" 0.854193548387097 0.0589248793935217 0.0552363081974903 0.053475935828877 0.0996784565916399 0.647058823529412 0.455555555555555 0 0.122841464475402
"167" 0.947096774193548 0.379393521709166 0.757828075524804 0.171122994652406 0.463022508038585 0.376470588235294 0.0555555555555556 0 0.380683245205462
"168" 0.99741935483871 0.434183321847002 0.659786560337751 0.294117647058824 0.681672025723473 0.211764705882353 0.455555555555555 0 0.533540833568551
"169" 0.935483870967742 0.162646450723639 0.105429811187991 0.222816399286988 0.398713826366559 0.129411764705882 1 0 0.343119881386911
"170" 0.987096774193548 0.450034458993797 0.669520347132637 0.185383244206774 0.594855305466238 0.352941176470588 0.2 0 0.408956511615298
"171" 0.95741935483871 0.455547898001378 0.811187991087135 0.163992869875223 0.633440514469453 0.235294117647059 0.155555555555556 0 0.504849812515739
"172" 0.863225806451613 0.307718814610613 0.705640905359446 0.117647058823529 0.488745980707395 0.411764705882353 0.4 0 0.318979054059101
"173" 0.938064516129032 0.486905582356995 0.696024393104257 0.188948306595365 0.57556270096463 0.282352941176471 0.555555555555556 0 0.421637082662901
"174" 0.931612903225806 0.432115782219159 0.795825026386771 0.124777183600713 0.498392282958199 0.282352941176471 0.2 0 0.485167927655324
"175" 0.92258064516129 0.330117160578911 0.722762988155272 0.158645276292335 0.385852090032154 0.447058823529412 0.155555555555556 0 0.320781146891613
"176" 0.92258064516129 0.330117160578911 0.722762988155272 0.158645276292335 0.581993569131833 0.282352941176471 0.5 0 0.367889032861634
"177" 0.810322580645161 0.0275671950379049 0.0554708572768852 0.0481283422459893 0.115755627009646 0.458823529411765 0.6 0 0.108547881608945
"178" 0.92258064516129 0.339421088904204 0.730972205934092 0.112299465240642 0.546623794212219 0.341176470588235 0.255555555555556 0 0.33660275004582
"179" 0.921290322580645 0.281874569262578 0.853524099917908 0.110516934046346 0.517684887459807 0.352941176470588 0.2 0 0.372819009594039
"180" 0.904516129032258 0.503790489317712 0.711387357804621 0.160427807486631 0.392282958199357 0.6 0.555555555555556 0 0.415314044262458
"181" 0.950967741935484 0.423845623707788 0.78902310308432 0.151515151515152 0.697749196141479 0.2 0.7 0 0.612848137298758
"182" 0.854193548387097 0.109235010337698 0.769672804034244 0.053475935828877 0.543408360128617 0.2 0.4 0 0.352420208568788
"183" 0.878709677419355 0.0499655410062026 0.0473789140377624 0.0695187165775401 0.327974276527331 0.447058823529412 0.2 0 0.130522742045142
"184" 0.941935483870968 0.163335630599587 0.807083382197725 0.197860962566845 0.469453376205788 0.352941176470588 0.455555555555555 0 0.418157097332596
"185" 0.970322580645161 0.46381805651275 0.678785035768735 0.269162210338681 0.598070739549839 0.223529411764706 0.5 0 0.447898760781334
"186" 0.932903225806452 0.442453480358374 0.802978773308315 0.124777183600713 0.495176848874598 0.364705882352941 0.3 0 0.495970272726938
"187" 0.910967741935484 0.172984148862853 0.110589890934678 0.171122994652406 0.29903536977492 0.282352941176471 0.6 0 0.332933287950469
"188" 0.931612903225806 0.432115782219159 0.795825026386771 0.124777183600713 0.604501607717042 0.317647058823529 0.2 0 0.485167927655324
"189" 0.930322580645161 0.140592694693315 0.0955787498534068 0.140819964349376 0.356913183279743 0.317647058823529 0.0555555555555556 0 0.252490427824541
"190" 0.929032258064516 0.147829083390765 0.0990969860443298 0.0980392156862745 0.29903536977492 0.529411764705882 0.4 0 0.262169389601701
"191" 0.935483870967742 0.162646450723639 0.105429811187991 0.222816399286988 0.305466237942122 0.211764705882353 0.4 0 0.327233670114234
"192" 0.987096774193548 0.450034458993797 0.669520347132637 0.185383244206774 0.707395498392283 0.152941176470588 0.255555555555556 0 0.560544932143019
"193" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.720257234726688 0.0823529411764706 0.455555555555555 0 0.633550494940622
"194" 0.95741935483871 0.455547898001378 0.811187991087135 0.163992869875223 0.710610932475884 0.117647058823529 0.4 0 0.631338290584926
"195" 0.981935483870968 0.369400413507926 0.749618857745983 0.303030303030303 0.720257234726688 0.0823529411764706 0.455555555555555 0 0.633550494940622
"196" 0.970322580645161 0.46381805651275 0.678785035768735 0.269162210338681 0.684887459807074 0.247058823529412 0.555555555555556 0 0.546868840479038
"197" 0.810322580645161 0.0275671950379049 0.0554708572768852 0.0481283422459893 0.115755627009646 0.458823529411765 0.6 0 0.108547881608945
"198" 0.95741935483871 0.468297725706409 0.81916265978656 0.163992869875223 0.620578778135048 0 0.0555555555555556 0 0.465633188557789
"199" 0.932903225806452 0.442453480358374 0.802978773308315 0.124777183600713 0.37620578778135 0.517647058823529 0.655555555555555 0 0.528326676800899
"200" 0.578064516129032 0.240179186767746 0.770962823970916 0.0142602495543672 0.655948553054662 0.270588235294118 0.355555555555556 0 0.341685583734232
"201" 0.932903225806452 0.442453480358374 0.802978773308315 0.124777183600713 0.62379421221865 0.211764705882353 0.2 0 0.485757708337361
"202" 0.921290322580645 0.125775327360441 0.0888941010906532 0.128342245989305 0.327974276527331 0.458823529411765 0.355555555555556 0 0.308402048220499
"203" 0.841290322580645 0.0261888352860096 0.0283804386067785 0.0374331550802139 0.212218649517685 0.623529411764706 0.2 0 0.0608178929941049
